protocol_type,service,flag,src_bytes,dst_bytes,count,srv_count,Predicted_Label
tcp,Z39_50,S0,0.0,0.0,202.0,2.0,neptune
tcp,private,S0,0.0,0.0,110.0,10.0,neptune
tcp,ftp_data,SF,7045.0,0.0,3.0,2.0,unknown
tcp,http,S0,0.0,0.0,25.0,13.0,neptune
tcp,klogin,S0,0.0,0.0,100.0,14.0,neptune
tcp,http,REJ,0.0,0.0,289.0,6.0,neptune
icmp,ecr_i,SF,520.0,0.0,190.0,190.0,smurf
tcp,private,REJ,0.0,0.0,146.0,2.0,neptune
tcp,courier,S0,0.0,0.0,114.0,19.0,neptune
tcp,private,S0,0.0,0.0,112.0,3.0,neptune
tcp,vmnet,S0,0.0,0.0,284.0,21.0,neptune
tcp,ctf,S0,0.0,0.0,225.0,2.0,neptune
tcp,private,S0,0.0,0.0,126.0,8.0,neptune
tcp,private,S0,0.0,0.0,141.0,19.0,neptune
tcp,private,S0,0.0,0.0,102.0,11.0,neptune
udp,private,SF,1.0,0.0,1.0,1.0,satan
tcp,private,S0,0.0,0.0,92.0,23.0,neptune
tcp,other,REJ,0.0,0.0,332.0,1.0,satan
tcp,time,S0,0.0,0.0,182.0,11.0,neptune
tcp,private,S0,0.0,0.0,57.0,15.0,neptune
icmp,eco_i,SF,8.0,0.0,1.0,40.0,ipsweep
tcp,pop_2,S0,0.0,0.0,165.0,12.0,neptune
tcp,private,S0,0.0,0.0,231.0,17.0,neptune
tcp,private,S0,0.0,0.0,101.0,7.0,neptune
icmp,ecr_i,SF,1032.0,0.0,511.0,511.0,smurf
tcp,private,REJ,0.0,0.0,2.0,1.0,portsweep
tcp,ftp_data,SF,334.0,0.0,1.0,1.0,unknown
tcp,ftp,SF,1268.0,2451.0,1.0,1.0,unknown
tcp,private,REJ,0.0,0.0,110.0,4.0,neptune
tcp,http,SF,54540.0,8314.0,4.0,9.0,back
udp,private,SF,1.0,0.0,3.0,1.0,satan
tcp,vmnet,REJ,0.0,0.0,248.0,7.0,neptune
udp,private,SF,1.0,0.0,23.0,21.0,satan
tcp,smtp,S0,0.0,0.0,17.0,19.0,neptune
tcp,ftp_data,SF,334.0,0.0,1.0,1.0,unknown
tcp,private,RSTO,0.0,0.0,117.0,4.0,neptune
tcp,pop_2,S0,0.0,0.0,203.0,2.0,neptune
tcp,telnet,S0,0.0,0.0,233.0,4.0,neptune
tcp,netbios_dgm,S0,0.0,0.0,276.0,14.0,neptune
tcp,private,S0,0.0,0.0,87.0,11.0,neptune
tcp,ftp,SF,74.0,320.0,1.0,1.0,unknown
tcp,private,REJ,0.0,0.0,45.0,15.0,neptune
tcp,private,S0,0.0,0.0,137.0,4.0,neptune
tcp,private,RSTR,0.0,0.0,1.0,1.0,portsweep
tcp,efs,S0,0.0,0.0,148.0,15.0,neptune
tcp,whois,REJ,0.0,0.0,229.0,7.0,neptune
tcp,http,SF,54540.0,8314.0,4.0,4.0,back
tcp,http,SF,54540.0,8314.0,3.0,7.0,back
tcp,private,S0,0.0,0.0,237.0,8.0,neptune
tcp,private,S0,0.0,0.0,300.0,17.0,neptune
tcp,private,S0,0.0,0.0,225.0,4.0,neptune
tcp,finger,S0,0.0,0.0,11.0,5.0,neptune
icmp,ecr_i,SF,520.0,0.0,61.0,61.0,smurf
tcp,vmnet,REJ,0.0,0.0,111.0,12.0,neptune
tcp,http,SF,54540.0,8314.0,2.0,2.0,back
tcp,private,S0,0.0,0.0,112.0,20.0,neptune
tcp,imap4,REJ,0.0,0.0,2.0,2.0,unknown
tcp,link,S0,0.0,0.0,276.0,8.0,neptune
tcp,link,REJ,0.0,0.0,267.0,3.0,neptune
udp,private,SF,1.0,1.0,117.0,1.0,satan
tcp,supdup,S0,0.0,0.0,279.0,1.0,neptune
tcp,uucp_path,S0,0.0,0.0,290.0,25.0,neptune
tcp,netbios_ns,REJ,0.0,0.0,140.0,11.0,neptune
tcp,private,REJ,0.0,0.0,50.0,1.0,satan
udp,private,SF,215.0,0.0,1.0,1.0,nmap
icmp,ecr_i,SF,520.0,0.0,123.0,123.0,smurf
tcp,private,REJ,0.0,0.0,106.0,14.0,neptune
tcp,http_443,S0,0.0,0.0,46.0,9.0,neptune
tcp,mtp,S0,0.0,0.0,271.0,6.0,neptune
tcp,private,REJ,0.0,0.0,97.0,1.0,neptune
tcp,ftp,S0,0.0,0.0,107.0,25.0,neptune
tcp,other,REJ,0.0,0.0,510.0,1.0,satan
tcp,http,S0,0.0,0.0,33.0,16.0,neptune
tcp,sunrpc,S0,0.0,0.0,234.0,14.0,neptune
tcp,telnet,S3,1.0,15.0,1.0,1.0,unknown
tcp,private,S0,0.0,0.0,113.0,12.0,neptune
tcp,private,S0,0.0,0.0,109.0,14.0,neptune
tcp,private,S0,0.0,0.0,60.0,16.0,neptune
tcp,Z39_50,S0,0.0,0.0,260.0,7.0,neptune
tcp,supdup,S0,0.0,0.0,263.0,11.0,neptune
tcp,telnet,S0,0.0,0.0,23.0,14.0,neptune
tcp,auth,S0,0.0,0.0,283.0,13.0,neptune
tcp,ftp,S0,0.0,0.0,186.0,2.0,neptune
tcp,http,S0,0.0,0.0,28.0,9.0,neptune
tcp,echo,S0,0.0,0.0,205.0,21.0,neptune
tcp,private,S0,0.0,0.0,72.0,1.0,neptune
icmp,ecr_i,SF,1008.0,0.0,428.0,428.0,smurf
tcp,name,S0,0.0,0.0,292.0,11.0,neptune
tcp,other,REJ,0.0,0.0,497.0,1.0,satan
tcp,link,REJ,0.0,0.0,284.0,14.0,neptune
tcp,other,REJ,0.0,0.0,511.0,1.0,satan
tcp,private,S0,0.0,0.0,122.0,18.0,neptune
tcp,pop_3,RSTO,0.0,36.0,3.0,4.0,unknown
tcp,private,REJ,0.0,0.0,232.0,7.0,neptune
tcp,imap4,RSTO,0.0,44.0,2.0,5.0,unknown
tcp,private,S0,0.0,0.0,142.0,15.0,neptune
tcp,daytime,S0,0.0,0.0,264.0,8.0,neptune
tcp,domain,S0,0.0,0.0,128.0,3.0,neptune
icmp,ecr_i,SF,8.0,0.0,2.0,2.0,unknown
udp,other,SF,1.0,1.0,380.0,1.0,satan
icmp,eco_i,SF,8.0,0.0,1.0,2.0,ipsweep
tcp,private,S0,0.0,0.0,274.0,16.0,neptune
tcp,private,S0,0.0,0.0,275.0,12.0,neptune
tcp,private,S0,0.0,0.0,69.0,12.0,neptune
tcp,vmnet,S0,0.0,0.0,205.0,6.0,neptune
tcp,uucp_path,REJ,0.0,0.0,281.0,16.0,neptune
tcp,pop_3,RSTO,0.0,36.0,3.0,1.0,unknown
tcp,klogin,REJ,0.0,0.0,143.0,4.0,neptune
tcp,uucp_path,S0,0.0,0.0,101.0,2.0,neptune
tcp,private,REJ,0.0,0.0,267.0,12.0,unknown
icmp,ecr_i,SF,1032.0,0.0,255.0,255.0,smurf
icmp,eco_i,SF,8.0,0.0,1.0,19.0,ipsweep
icmp,eco_i,SF,8.0,0.0,1.0,9.0,ipsweep
tcp,private,REJ,0.0,0.0,222.0,4.0,neptune
udp,private,SF,28.0,0.0,18.0,18.0,teardrop
tcp,nnsp,S0,0.0,0.0,134.0,18.0,neptune
icmp,eco_i,SF,18.0,0.0,1.0,1.0,ipsweep
tcp,supdup,REJ,0.0,0.0,261.0,2.0,neptune
tcp,private,REJ,0.0,0.0,129.0,1.0,satan
icmp,eco_i,SF,18.0,0.0,1.0,1.0,ipsweep
icmp,eco_i,SF,8.0,0.0,1.0,46.0,ipsweep
tcp,login,RSTO,0.0,0.0,118.0,2.0,neptune
tcp,exec,RSTO,0.0,0.0,138.0,13.0,neptune
tcp,private,S0,0.0,0.0,129.0,5.0,neptune
tcp,exec,RSTO,0.0,0.0,101.0,8.0,neptune
tcp,private,REJ,0.0,0.0,1.0,1.0,ipsweep
udp,private,SF,1.0,1.0,68.0,1.0,satan
udp,other,SF,1.0,1.0,395.0,1.0,satan
tcp,Z39_50,S0,0.0,0.0,241.0,19.0,neptune
tcp,daytime,S0,0.0,0.0,118.0,5.0,neptune
tcp,nnsp,REJ,0.0,0.0,107.0,9.0,neptune
tcp,private,REJ,0.0,0.0,299.0,1.0,satan
tcp,courier,S0,0.0,0.0,124.0,16.0,neptune
tcp,name,S0,0.0,0.0,105.0,2.0,neptune
tcp,private,REJ,0.0,0.0,491.0,1.0,satan
icmp,ecr_i,SF,18.0,0.0,1.0,1.0,ipsweep
tcp,imap4,REJ,0.0,0.0,300.0,20.0,neptune
tcp,private,REJ,0.0,0.0,241.0,12.0,neptune
icmp,eco_i,SF,8.0,0.0,1.0,23.0,nmap
icmp,ecr_i,SF,1032.0,0.0,511.0,511.0,smurf
tcp,private,S0,0.0,0.0,80.0,16.0,neptune
tcp,efs,REJ,0.0,0.0,95.0,2.0,neptune
tcp,ssh,S0,0.0,0.0,219.0,18.0,neptune
tcp,private,REJ,0.0,0.0,107.0,17.0,neptune
tcp,private,S0,0.0,0.0,212.0,17.0,neptune
tcp,http,S0,0.0,0.0,115.0,115.0,unknown
tcp,other,REJ,0.0,0.0,435.0,1.0,satan
tcp,http,RSTR,54540.0,8314.0,2.0,2.0,back
tcp,private,S0,0.0,0.0,244.0,9.0,neptune
tcp,private,REJ,0.0,0.0,138.0,15.0,neptune
tcp,private,REJ,0.0,0.0,109.0,6.0,neptune
udp,private,SF,28.0,0.0,58.0,58.0,teardrop
tcp,private,S0,0.0,0.0,133.0,16.0,neptune
tcp,http,S0,0.0,0.0,111.0,111.0,unknown
icmp,eco_i,SF,18.0,0.0,1.0,1.0,ipsweep
tcp,telnet,S0,0.0,0.0,89.0,89.0,neptune
tcp,private,S0,0.0,0.0,212.0,14.0,neptune
tcp,imap4,RSTO,0.0,44.0,2.0,4.0,unknown
tcp,whois,S0,0.0,0.0,224.0,13.0,neptune
tcp,http_443,S0,0.0,0.0,118.0,2.0,neptune
tcp,netstat,S0,0.0,0.0,214.0,19.0,neptune
udp,private,SF,1.0,0.0,17.0,5.0,satan
tcp,private,REJ,0.0,0.0,215.0,6.0,neptune
tcp,uucp,S0,0.0,0.0,143.0,17.0,neptune
tcp,private,S0,0.0,0.0,214.0,7.0,neptune
tcp,private,S0,0.0,0.0,102.0,13.0,neptune
tcp,iso_tsap,REJ,0.0,0.0,243.0,4.0,neptune
tcp,nnsp,S0,0.0,0.0,136.0,18.0,neptune
tcp,sunrpc,RSTO,0.0,0.0,125.0,13.0,neptune
tcp,private,S0,0.0,0.0,224.0,17.0,neptune
tcp,ctf,S0,0.0,0.0,34.0,5.0,neptune
tcp,http,REJ,0.0,0.0,23.0,10.0,neptune
tcp,courier,S0,0.0,0.0,125.0,18.0,neptune
tcp,private,REJ,0.0,0.0,216.0,19.0,neptune
tcp,private,S0,0.0,0.0,252.0,10.0,neptune
tcp,domain,S0,0.0,0.0,298.0,15.0,neptune
tcp,private,S0,0.0,0.0,114.0,13.0,neptune
tcp,hostnames,S0,0.0,0.0,149.0,20.0,neptune
tcp,finger,S0,0.0,0.0,238.0,2.0,neptune
tcp,auth,S0,0.0,0.0,250.0,8.0,neptune
tcp,finger,RSTO,0.0,0.0,60.0,15.0,unknown
tcp,private,S0,0.0,0.0,142.0,10.0,neptune
tcp,private,S0,0.0,0.0,77.0,20.0,neptune
tcp,iso_tsap,S0,0.0,0.0,142.0,6.0,neptune
tcp,ftp_data,S0,0.0,0.0,78.0,18.0,neptune
tcp,http,S0,0.0,0.0,51.0,14.0,neptune
icmp,eco_i,SF,8.0,0.0,1.0,10.0,ipsweep
tcp,ctf,S0,0.0,0.0,28.0,2.0,neptune
udp,private,SF,28.0,0.0,72.0,72.0,teardrop
tcp,http,SF,54540.0,8314.0,4.0,22.0,back
tcp,vmnet,S0,0.0,0.0,265.0,13.0,neptune
tcp,private,REJ,0.0,0.0,92.0,9.0,neptune
tcp,private,S0,0.0,0.0,190.0,3.0,neptune
tcp,private,S0,0.0,0.0,132.0,19.0,neptune
tcp,ftp_data,SF,12.0,0.0,1.0,1.0,unknown
tcp,echo,S0,0.0,0.0,142.0,18.0,neptune
tcp,time,S0,0.0,0.0,233.0,10.0,neptune
tcp,private,REJ,0.0,0.0,224.0,7.0,neptune
tcp,private,RSTO,0.0,0.0,146.0,20.0,neptune
tcp,time,RSTO,0.0,0.0,228.0,4.0,neptune
tcp,private,S0,0.0,0.0,216.0,4.0,neptune
tcp,efs,S0,0.0,0.0,135.0,20.0,neptune
tcp,vmnet,REJ,0.0,0.0,156.0,7.0,neptune
tcp,netbios_ns,S0,0.0,0.0,233.0,7.0,neptune
tcp,private,S0,0.0,0.0,179.0,5.0,neptune
tcp,private,S0,0.0,0.0,264.0,17.0,neptune
tcp,http,REJ,0.0,0.0,231.0,15.0,neptune
udp,private,SF,1.0,1.0,95.0,1.0,satan
tcp,private,REJ,0.0,0.0,117.0,16.0,neptune
icmp,ecr_i,SF,1032.0,0.0,511.0,511.0,smurf
icmp,eco_i,SF,8.0,0.0,1.0,2.0,ipsweep
tcp,time,RSTO,0.0,0.0,130.0,2.0,neptune
tcp,private,S0,0.0,0.0,182.0,18.0,neptune
icmp,ecr_i,SF,1480.0,0.0,7.0,7.0,pod
icmp,ecr_i,SF,1032.0,0.0,375.0,375.0,smurf
tcp,private,REJ,0.0,0.0,124.0,10.0,neptune
tcp,private,S0,0.0,0.0,109.0,8.0,neptune
tcp,private,REJ,0.0,0.0,239.0,18.0,neptune
tcp,private,REJ,0.0,0.0,2.0,1.0,portsweep
tcp,private,REJ,0.0,0.0,136.0,10.0,neptune
tcp,private,S0,0.0,0.0,190.0,10.0,neptune
udp,private,SF,1.0,0.0,66.0,2.0,satan
tcp,daytime,S0,0.0,0.0,217.0,1.0,neptune
tcp,other,REJ,0.0,0.0,511.0,1.0,satan
tcp,domain,REJ,0.0,0.0,131.0,4.0,neptune
icmp,eco_i,SF,8.0,0.0,1.0,36.0,nmap
tcp,private,REJ,0.0,0.0,215.0,2.0,neptune
tcp,private,S0,0.0,0.0,145.0,14.0,neptune
tcp,other,REJ,0.0,0.0,510.0,1.0,satan
icmp,eco_i,SF,18.0,0.0,1.0,1.0,ipsweep
tcp,http,S0,0.0,0.0,246.0,24.0,neptune
tcp,telnet,S0,0.0,0.0,235.0,18.0,neptune
tcp,private,S0,0.0,0.0,263.0,25.0,neptune
icmp,eco_i,SF,8.0,0.0,1.0,16.0,ipsweep
tcp,imap4,RSTO,0.0,44.0,2.0,3.0,unknown
tcp,private,S0,0.0,0.0,40.0,20.0,neptune
icmp,eco_i,SF,8.0,0.0,1.0,52.0,ipsweep
tcp,private,REJ,0.0,0.0,251.0,18.0,neptune
tcp,netbios_ns,REJ,0.0,0.0,233.0,9.0,neptune
icmp,eco_i,SF,8.0,0.0,1.0,18.0,ipsweep
tcp,link,REJ,0.0,0.0,207.0,20.0,neptune
tcp,http,RSTR,46284.0,0.0,31.0,31.0,unknown
tcp,link,S0,0.0,0.0,251.0,22.0,neptune
tcp,ftp_data,SF,334.0,0.0,2.0,2.0,unknown
tcp,private,REJ,0.0,0.0,230.0,18.0,neptune
icmp,eco_i,SF,8.0,0.0,1.0,1.0,nmap
tcp,pop_2,REJ,0.0,0.0,211.0,3.0,neptune
tcp,private,REJ,0.0,0.0,200.0,5.0,neptune
icmp,eco_i,SF,8.0,0.0,1.0,44.0,ipsweep
tcp,telnet,S0,0.0,0.0,300.0,17.0,neptune
tcp,private,S0,0.0,0.0,116.0,3.0,neptune
tcp,discard,S0,0.0,0.0,257.0,11.0,neptune
tcp,imap4,REJ,0.0,0.0,277.0,10.0,neptune
tcp,link,S0,0.0,0.0,233.0,2.0,neptune
tcp,nntp,RSTO,0.0,0.0,280.0,18.0,neptune
tcp,systat,S0,0.0,0.0,259.0,5.0,neptune
tcp,other,REJ,0.0,0.0,375.0,1.0,satan
tcp,echo,S0,0.0,0.0,264.0,24.0,neptune
icmp,ecr_i,SF,1480.0,0.0,8.0,8.0,pod
tcp,name,S0,0.0,0.0,239.0,6.0,neptune
tcp,private,SH,0.0,0.0,1.0,1.0,nmap
tcp,klogin,S0,0.0,0.0,110.0,5.0,neptune
tcp,time,S0,0.0,0.0,202.0,1.0,neptune
tcp,private,S0,0.0,0.0,129.0,3.0,neptune
tcp,private,S0,0.0,0.0,264.0,16.0,neptune
tcp,login,S0,0.0,0.0,74.0,11.0,neptune
icmp,eco_i,SF,18.0,0.0,1.0,1.0,ipsweep
tcp,login,S0,0.0,0.0,38.0,4.0,neptune
tcp,private,S0,0.0,0.0,191.0,25.0,neptune
tcp,efs,S0,0.0,0.0,144.0,24.0,neptune
udp,private,SF,1.0,0.0,40.0,5.0,satan
tcp,private,S0,0.0,0.0,265.0,9.0,neptune
tcp,csnet_ns,REJ,0.0,0.0,197.0,7.0,neptune
tcp,private,S0,0.0,0.0,114.0,1.0,neptune
tcp,uucp,S0,0.0,0.0,135.0,11.0,neptune
tcp,other,S0,0.0,0.0,510.0,1.0,satan
icmp,ecr_i,SF,520.0,0.0,357.0,357.0,smurf
tcp,discard,RSTO,0.0,0.0,254.0,5.0,neptune
tcp,private,S0,0.0,0.0,5.0,1.0,neptune
tcp,private,REJ,0.0,0.0,140.0,19.0,neptune
icmp,eco_i,SF,8.0,0.0,1.0,39.0,ipsweep
tcp,private,REJ,0.0,0.0,104.0,17.0,neptune
tcp,private,S0,0.0,0.0,265.0,17.0,neptune
tcp,nnsp,S0,0.0,0.0,123.0,1.0,neptune
tcp,private,S0,0.0,0.0,258.0,11.0,neptune
tcp,uucp,S0,0.0,0.0,129.0,3.0,neptune
udp,private,SF,28.0,0.0,10.0,10.0,teardrop
tcp,private,REJ,0.0,0.0,222.0,11.0,neptune
udp,private,SF,1.0,0.0,10.0,2.0,satan
udp,other,SF,1.0,0.0,3.0,3.0,satan
tcp,ftp,SF,1240.0,2449.0,1.0,1.0,unknown
tcp,login,RSTO,0.0,0.0,136.0,19.0,neptune
tcp,private,S0,0.0,0.0,245.0,1.0,neptune
icmp,eco_i,SF,8.0,0.0,1.0,24.0,nmap
tcp,ldap,S0,0.0,0.0,225.0,17.0,neptune
tcp,private,REJ,0.0,0.0,150.0,1.0,satan
tcp,private,REJ,0.0,0.0,455.0,1.0,satan
tcp,Z39_50,REJ,0.0,0.0,287.0,16.0,neptune
tcp,gopher,S0,0.0,0.0,231.0,2.0,neptune
tcp,echo,S0,0.0,0.0,271.0,6.0,neptune
tcp,vmnet,RSTR,0.0,0.0,1.0,1.0,portsweep
icmp,ecr_i,SF,1032.0,0.0,511.0,511.0,smurf
tcp,private,S0,0.0,0.0,204.0,3.0,neptune
icmp,ecr_i,SF,1032.0,0.0,509.0,509.0,smurf
tcp,http,RSTR,72564.0,0.0,9.0,9.0,unknown
tcp,pop_3,RSTO,0.0,36.0,3.0,3.0,unknown
tcp,private,REJ,0.0,0.0,508.0,1.0,satan
tcp,private,REJ,0.0,0.0,275.0,9.0,neptune
udp,private,SF,215.0,0.0,1.0,1.0,nmap
tcp,private,S0,0.0,0.0,77.0,18.0,neptune
tcp,Z39_50,S0,0.0,0.0,234.0,13.0,neptune
udp,private,SF,28.0,0.0,139.0,39.0,teardrop
icmp,eco_i,SF,18.0,0.0,1.0,1.0,ipsweep
tcp,nnsp,S0,0.0,0.0,144.0,19.0,unknown
tcp,finger,RSTO,0.0,0.0,200.0,13.0,neptune
tcp,private,S0,0.0,0.0,87.0,5.0,neptune
tcp,http,SF,54540.0,8314.0,4.0,19.0,back
tcp,private,S0,0.0,0.0,252.0,7.0,neptune
tcp,telnet,S0,0.0,0.0,1.0,6.0,neptune
udp,private,SF,1.0,0.0,13.0,8.0,satan
tcp,other,REJ,0.0,0.0,436.0,1.0,satan
tcp,netbios_dgm,S0,0.0,0.0,208.0,24.0,neptune
tcp,private,S0,0.0,0.0,281.0,13.0,neptune
tcp,private,REJ,0.0,0.0,221.0,13.0,neptune
tcp,ctf,S0,0.0,0.0,242.0,9.0,neptune
tcp,finger,S0,0.0,0.0,16.0,5.0,neptune
tcp,ssh,S0,0.0,0.0,213.0,18.0,neptune
tcp,private,REJ,0.0,0.0,315.0,1.0,portsweep
tcp,other,REJ,0.0,0.0,509.0,1.0,satan
tcp,other,REJ,0.0,0.0,398.0,1.0,satan
udp,private,SF,1.0,0.0,34.0,4.0,satan
udp,private,SF,1.0,0.0,18.0,4.0,satan
tcp,uucp,S0,0.0,0.0,36.0,4.0,neptune
tcp,private,REJ,0.0,0.0,2.0,1.0,portsweep
tcp,private,S0,0.0,0.0,292.0,4.0,neptune
tcp,imap4,S0,0.0,0.0,1.0,1.0,neptune
tcp,http,REJ,0.0,0.0,1.0,1.0,unknown
icmp,eco_i,SF,18.0,0.0,2.0,1.0,ipsweep
tcp,ftp_data,SF,0.0,5150772.0,1.0,1.0,warezclient
tcp,http,REJ,0.0,0.0,289.0,16.0,neptune
tcp,ftp,SF,164.0,601.0,1.0,1.0,unknown
tcp,iso_tsap,REJ,0.0,0.0,241.0,16.0,neptune
tcp,supdup,S0,0.0,0.0,225.0,21.0,neptune
tcp,http,RSTR,57184.0,0.0,35.0,35.0,unknown
tcp,private,S0,0.0,0.0,137.0,8.0,neptune
tcp,auth,S0,0.0,0.0,229.0,18.0,neptune
tcp,ftp_data,SF,283618.0,0.0,1.0,1.0,unknown
tcp,private,REJ,0.0,0.0,257.0,15.0,neptune
tcp,private,S0,0.0,0.0,228.0,4.0,neptune
tcp,http,S0,0.0,0.0,11.0,12.0,neptune
tcp,uucp,S0,0.0,0.0,128.0,4.0,neptune
tcp,ftp_data,REJ,0.0,0.0,256.0,5.0,neptune
tcp,private,S0,0.0,0.0,232.0,14.0,neptune
tcp,private,S0,0.0,0.0,137.0,19.0,neptune
tcp,sunrpc,RSTO,0.0,0.0,141.0,15.0,neptune
tcp,imap4,RSTO,0.0,44.0,3.0,1.0,unknown
udp,private,SF,1.0,0.0,14.0,1.0,satan
tcp,private,REJ,0.0,0.0,275.0,1.0,satan
tcp,private,S0,0.0,0.0,169.0,17.0,neptune
tcp,private,S0,0.0,0.0,104.0,14.0,neptune
tcp,courier,S0,0.0,0.0,120.0,15.0,neptune
tcp,private,S0,0.0,0.0,235.0,5.0,neptune
tcp,iso_tsap,S0,0.0,0.0,238.0,1.0,neptune
tcp,private,S0,0.0,0.0,284.0,4.0,neptune
tcp,private,REJ,0.0,0.0,275.0,14.0,unknown
tcp,nnsp,S0,0.0,0.0,252.0,25.0,neptune
tcp,private,RSTR,0.0,0.0,314.0,2.0,portsweep
tcp,courier,S0,0.0,0.0,121.0,13.0,neptune
tcp,Z39_50,S0,0.0,0.0,255.0,18.0,neptune
tcp,private,SH,0.0,0.0,1.0,1.0,nmap
tcp,private,S0,0.0,0.0,203.0,9.0,neptune
tcp,http,SF,54540.0,8314.0,1.0,1.0,back
tcp,private,REJ,0.0,0.0,125.0,8.0,neptune
tcp,sunrpc,REJ,0.0,0.0,4.0,7.0,unknown
tcp,private,S0,0.0,0.0,242.0,15.0,neptune
tcp,private,REJ,0.0,0.0,267.0,17.0,neptune
tcp,telnet,S0,0.0,0.0,7.0,4.0,neptune
tcp,Z39_50,S0,0.0,0.0,102.0,1.0,neptune
tcp,kshell,S0,0.0,0.0,144.0,24.0,neptune
udp,private,SF,1.0,0.0,66.0,39.0,satan
tcp,private,S0,0.0,0.0,136.0,15.0,neptune
tcp,sunrpc,S0,0.0,0.0,127.0,11.0,neptune
tcp,private,RSTR,0.0,0.0,1.0,1.0,portsweep
icmp,ecr_i,SF,1032.0,0.0,510.0,510.0,smurf
tcp,other,REJ,0.0,0.0,459.0,1.0,satan
tcp,other,RSTR,1.0,0.0,2.0,2.0,portsweep
tcp,telnet,S0,0.0,0.0,267.0,16.0,neptune
tcp,private,S0,0.0,0.0,117.0,16.0,neptune
tcp,http,S0,0.0,0.0,238.0,6.0,neptune
tcp,private,REJ,0.0,0.0,204.0,6.0,neptune
tcp,courier,S0,0.0,0.0,101.0,1.0,neptune
tcp,ctf,REJ,0.0,0.0,231.0,16.0,neptune
icmp,ecr_i,SF,1032.0,0.0,511.0,511.0,smurf
tcp,netstat,S0,0.0,0.0,103.0,3.0,neptune
udp,private,SF,1.0,0.0,69.0,14.0,satan
tcp,discard,S0,0.0,0.0,201.0,12.0,neptune
tcp,other,REJ,0.0,0.0,444.0,1.0,satan
tcp,private,S0,0.0,0.0,171.0,4.0,neptune
tcp,private,S0,0.0,0.0,129.0,6.0,neptune
udp,other,SF,5.0,0.0,1.0,1.0,satan
tcp,private,REJ,0.0,0.0,233.0,3.0,neptune
tcp,other,REJ,0.0,0.0,444.0,1.0,satan
tcp,netbios_ns,REJ,0.0,0.0,141.0,6.0,neptune
tcp,private,S0,0.0,0.0,282.0,16.0,neptune
tcp,http,RSTR,71104.0,0.0,8.0,8.0,unknown
tcp,courier,REJ,0.0,0.0,137.0,14.0,neptune
tcp,http,S0,0.0,0.0,205.0,14.0,neptune
tcp,other,REJ,0.0,0.0,487.0,1.0,satan
tcp,auth,S0,0.0,0.0,239.0,3.0,neptune
icmp,ecr_i,SF,1032.0,0.0,334.0,334.0,smurf
tcp,ctf,S0,0.0,0.0,266.0,7.0,neptune
tcp,private,S0,0.0,0.0,201.0,1.0,neptune
tcp,ftp_data,SF,334.0,0.0,1.0,1.0,unknown
tcp,private,RSTR,0.0,0.0,1.0,1.0,portsweep
tcp,ftp_data,S0,0.0,0.0,256.0,5.0,neptune
tcp,finger,S0,0.0,0.0,39.0,12.0,neptune
tcp,netbios_ssn,REJ,0.0,0.0,253.0,2.0,neptune
tcp,link,REJ,0.0,0.0,263.0,18.0,neptune
tcp,private,S0,0.0,0.0,210.0,10.0,neptune
tcp,efs,REJ,0.0,0.0,93.0,14.0,neptune
tcp,private,S0,0.0,0.0,131.0,18.0,neptune
tcp,http,RSTR,60884.0,0.0,66.0,66.0,unknown
tcp,supdup,S0,0.0,0.0,289.0,20.0,neptune
tcp,iso_tsap,REJ,0.0,0.0,243.0,15.0,neptune
tcp,private,S0,0.0,0.0,200.0,7.0,neptune
tcp,private,REJ,0.0,0.0,297.0,19.0,neptune
tcp,netstat,S0,0.0,0.0,281.0,12.0,neptune
tcp,gopher,S0,0.0,0.0,242.0,5.0,neptune
tcp,exec,RSTO,0.0,0.0,133.0,19.0,unknown
tcp,http,RSTR,57964.0,0.0,81.0,81.0,unknown
tcp,private,S0,0.0,0.0,229.0,18.0,neptune
tcp,finger,S0,0.0,0.0,55.0,14.0,neptune
icmp,ecr_i,SF,520.0,0.0,37.0,37.0,smurf
icmp,ecr_i,SF,1032.0,0.0,511.0,511.0,smurf
udp,private,SF,1.0,0.0,11.0,2.0,satan
tcp,private,S0,0.0,0.0,135.0,12.0,neptune
tcp,nntp,S0,0.0,0.0,203.0,14.0,neptune
tcp,private,S0,0.0,0.0,150.0,17.0,neptune
tcp,http,RSTR,32120.0,1460.0,5.0,5.0,back
udp,private,SF,1.0,0.0,10.0,1.0,satan
tcp,domain,S0,0.0,0.0,233.0,18.0,neptune
tcp,uucp,RSTO,0.0,0.0,111.0,7.0,neptune
tcp,bgp,S0,0.0,0.0,277.0,14.0,neptune
tcp,netbios_ssn,S0,0.0,0.0,201.0,1.0,neptune
tcp,systat,S0,0.0,0.0,105.0,2.0,neptune
tcp,mtp,REJ,0.0,0.0,2.0,1.0,portsweep
tcp,private,REJ,0.0,0.0,239.0,15.0,neptune
tcp,private,REJ,0.0,0.0,270.0,1.0,satan
tcp,private,S0,0.0,0.0,109.0,9.0,neptune
tcp,nnsp,S0,0.0,0.0,121.0,13.0,neptune
tcp,ftp_data,SF,12.0,0.0,1.0,1.0,unknown
tcp,private,S0,0.0,0.0,269.0,2.0,neptune
tcp,ftp,S0,0.0,0.0,242.0,5.0,neptune
tcp,private,REJ,0.0,0.0,283.0,13.0,neptune
icmp,ecr_i,SF,1032.0,0.0,511.0,511.0,smurf
